movieId,title,tags
3908,Urban Legends: Final Cut,"making horror movie take terrifying reality student prestigious film school country 'urban legends: final cut', suspenseful follow smash hit 'urban legend'. alpine university, someone determined win best film award cost - even mean eliminating competition. one safe everyone suspect. 'urban legends: final cut' edge-of-your-seat thriller keep guessing shocking climax. horror filmmaking highschool sequel serialkiller slasher jennifermorrison matthewdavis lorettadevine hartbochner anthonyanderson johnottman"
3909,Woman on Top,"set intoxicating rhythm brazil, ""woman top"" spicy, sexy comedy magic food, love music. meet isabella, sultry enchantress born special gift melting palate heart men everywhere. decides break free rocky marriage stifling kitchen husband's restaurant brazil, spirit san francisco pursuit dream real culinary career. comedy drama romance womandirector penélopecruz murilobenicio markfeuerstein johndelancie anneramsay finatorres"
3910,Dancer in the Dark,"selma, czech immigrant verge blindness, struggle make end meet son, inherited genetic disorder suffer fate without expensive operation. life get difficult, selma learns cope love musicals, escaping life's trouble - even moment - dreaming little number rhythmic beat surroundings. drama crime music individual dancing usa robbery factoryworker björk catherinedeneuve davidmorse peterstormare joelgrey larsvontrier"
3911,Best in Show,"tension palpable, excitement mounting heady scent competition air hundred eager contestant across america prepare take part undoubtedly one greatest event life -- mayflower dog show. canine contestant owner wondrously diverse great country bred them. comedy illinois petshop poodle independentfilm mockumentary jaybrazeau parkerposey michaelhitchcock catherineo'hara eugenelevy christopherguest"
3914,The Broken Hearts Club: A Romantic Comedy,"group friend search fun, love ultimately west hollywood. movie entertaining, sometimes cynical look life six gay men trying come term gay single (or gay partnered) mean them. comedy drama romance gay roommate malefriendship invitrofertilisation romanticcomedy benweber timothyolyphant mattmcgrath zachbraff deancain gregberlanti"
3916,Remember the Titans,"leading football team 15 winning seasons, coach bill yoast demoted replaced herman boone – tough, opinionated different beloved yoast could be. two men learn overcome difference turn group hostile young men true champions. drama kukluxklan americanfootball trainer sportsteam racepolitics denzelwashington willpatton ryanhurst woodharris haydenpanettiere boazyakin"
3917,Hellraiser,"larry wife, julia move old house discover hideous creature - man's half-brother, also woman's former lover - hiding upstairs. lost earthly body trio s&amp;m demons, cenobites, frank, brought back existence drop blood floor. soon force former mistress bring necessary human sacrifice complete body... cenobite happy this. horror underworld seduction supernatural pinhead revenge andrewrobinson clarehiggins ashleylaurence seanchapman oliversmith clivebarker"
3943,Bamboozled,"tv producer pierre delacroix (damon wayans) becomes frustrated network brass reject sitcom idea. hoping get fired, delacroix pitch worst idea think of: minstrel show. network air it, incredibly becomes smash hit. michael rapaport co-star searing satire. comedy drama damonwayans savionglover tommydavidson jadapinkettsmith michaelrapaport spikelee"
3945,Digimon: The Movie,"first story focused tai kari kamiya four year adventure digital world. show first encounter digimon happened (as well children). tai kari wake one morning find digi-egg came computer night egg soon hatches, revealing botamon. digimon evolves koromon agumon (not one became friend tai series, yet, somehow, koromon kari remember other), go unintentionally destroys good part neighborhood kari riding back. second digi-egg appears sky reveal evil digimon, parrotmon. agumon digivolves greymon strong enough beat parrotmon knocked out. tai grab kari's whistle wake greymon, defeat parrotmon disappears him. fantasy animation sciencefiction family videogame monster lossofenergy egg computer larajillmiller joshuaseth bobpapenbrook dougberholt steveblum mamoruhosoda shigeyasuyamauchi"
3946,Get Carter,"remake michael caine classic. jack carter, mob enforcer living la vegas, travel back hometown seattle brother's funeral. visit, carter realizes death brother accidental, murder. knowledge, carter set kill responsible. action drama thriller crime ritual pornographicvideo carcrash dvd sylvesterstallone mirandarichardson rachaelleighcook mickeyrourke johnnystrong stephent.kay"
3948,Meet the Parents,"greg focker ready marry girlfriend, pam, pop question, must win formidable father, humorless former cia agent jack byrnes, wedding pam's sister. greg bend backward make good impression, visit byrnes home turn hilarious series disasters, everything go wrong does, jack's critical, hawklike gaze. comedy romance cia airport cat jew orderly benstiller robertdeniro teripolo blythedanner owenwilson jayroach"
3949,Requiem for a Dream,hope dream four ambitious people shattered drug addiction begin spiraling control. look addiction overcomes mind body. crime drama drugaddiction junkie heroin speed diet ellenburstyn jaredleto jenniferconnelly marlonwayans christophermcdonald darrenaronofsky
3952,The Contender,"political thriller laine hanson's nomination confirmation vice president. allegation involved sexual orgy age 19 leaked press. pressure mount laine, torn fighting back sticking principle refusing comment allegations. drama thriller politics suspense garyoldman joanallen jeffbridges christianslater samelliott rodlurie"
3954,Just Looking,"1955. lenny 14-year old boy totally fascinated sex. scared ""do it,"" dedicates summer seeing two people it. easier said done. caught act spying, mother stepfather ship spend summer aunt uncle ""the country"" -- queens. plan look like bust summer seems destined boredom, meet whole new group friend -- young teen ""sex club."" drama comedy newyork nurse sex infidelity nudity gretchenmol pattilupone peteronorati ryanmerriman richardv.licata jasonalexander"
3955,The Ladies Man,"salacious language, late-night radio advice-show host leon phelps, along sweet loyal producer julie, fired chicago gig. leon get letter former lover promising life wealth, know is. leon find secret sugar-mama? julie? comedy femalenudity tattoo radio cheatonhusband eatingcontest timmeadows karynparsons billydeewilliams johnwitherspoon jilltalley reginaldhudlin"
3956,Lost Souls,"small group catholic led ailing priest believe satan intends become man, god person jesus. writing possessed mental patient lead peter kelson, writer study serial killers. think body satan occupy. youngest group, teacher named maya larkin, go peter investigate convince believe possibility evil incarnate. sign come maya take journey full strange occurrences, self-discovery, ultimate showdown horror thriller pedophilia daughter anti-christ incest winonaryder benchaplin sarahwynter philipbakerhall johnhurt januszkamiński"
3967,Billy Elliot,"set background 1984 miner's strike, billy elliot 11 year old boy stumble boxing ring onto ballet floor. face many trial triumph strives conquer family's set ways, inner conflict, standing toes! drama comedy music workers'quarter dancingclass strike northernengland scholarship jamiebell juliewalters jeanheywood jamiedraven garylewis stephendaldry"
3968,Bedazzled,"elliot richardson, suicidal techno geek, given seven wish turn life around meet seductive satan. catch: soul. wish include 7 foot basketball star, rock star, hamburger. but, could expected, devil must put little twist fantasies. fantasy comedy romance loveofone'slife mephisto wish saleofsoul pactwiththedevil elizabethhurley brendanfraser franceso'connor orlandojones pauladelstein haroldramis"
3969,Pay It Forward,"like kids, 12-year-old trevor mckinney believed goodness human nature. like many kids, determined change world better. unlike kids, succeeded. drama romance child'spointofview candlelightvigil gooddeed exoticdancer schoolteacher kevinspacey helenhunt haleyjoelosment jaymohr jimcaviezel mimileder"
